1,Tissue,Repository,Voucher Number,NumberSpecimens,Genus/highertaxon,species,,,,modifier,Old_ID,seq'd?,Tissue used up in extraction?,Loc_label,Locality,Locality2,Notes,Tissue,lat,long,depth,depth2,date,collector,preservative,sample number,Collection method
20,MOLAF_0019,NMV,F98480,,Benthothuria,sp,,,,,,not_seq,,,,,,,,,,,,,,,
21,MOLAF_0020,NMV,F98686,,Benthothuria,sp,,,,,,COI,,Tasman,,,,,,,,,,,,,
22,MOLAF_0021,NMV,F98684,,Benthothuria,sp,,,,,,seq_failed,,,,,,,,,,,,,,,
23,MOLAF_0022,NMV,F98691,,Benthothuria,sp,,,,,,not_seq,,,,,,,,,,,,,,,
24,MOLAF_0023,NMV,F97710,,Mesothuria,abbreviata,,,,,,not_seq,,,,,,,,,,,,,,,
25,MOLAF_0024,NMV,F98739,,Mesothuria,abbreviata,,,,,,not_seq,,,,,,,,,,,,,,,
26,MOLAF_0025,NMV,F98050,,Mesothuria,n_sp,,,,,,seq_failed,,,,,,,,,,,,,,,
27,MOLAF_0026,NMV,F97714,,Mesothuria,n_sp,,,,,,not_seq,,,,,,,,,,,,,,,
28,MOLAF_0027,NMV,F97716,,Mesothuria,n_sp,,,,,,seq_failed,,,,,,,,,,,,,,,
29,MOLAF_0028,NMV,F98472,,Mesothuria,n_sp,,,,,,seq_failed,,,,,,,,,,,,,,,
30,MOLAF_0029,NMV,F98473,,Mesothuria,n_sp,,,,,,not_seq,,,,,,,,,,,,,,,
31,MOLAF_0030,NMV,F98054,,Mesothuria,n_sp,,,,,,16S_only,,Tasman,,,,,,,,,,,,,
32,MOLAF_0031,NMV,F97717,,Mesothuria,lactea,,,,,,not_seq,,,,,,,,,,,,,,,
33,MOLAF_0032,NMV,F98054,,Mesothuria,lactea,,,,,,COI,,Tasman,,,,,,,,,,,,,
34,MOLAF_0033,NMV,F97695,,Mesothuria,marginata,,,,,,not_seq,,,,,,,,,,,,,,,
35,MOLAF_0034,NMV,F98055,,Mesothuria,marginata,,,,,,not_seq,,,,,,,,,,,,,,,
36,MOLAF_0035,NMV,F97711,,Mesothuria,regularia,,,,,,not_seq,,,,,,,,,,,,,,,
37,MOLAF_0036,NMV,F97712,,Mesothuria,regularia,,,,,,not_seq,,,,,,,,,,,,,,,
38,MOLAF_0037,NMV,F97713,,Mesothuria,regularia,,,,,,seq_failed,,,,,,,,,,,,,,,
39,MOLAF_0038,NMV,F97715,,Mesothuria,regularia,,,,,,not_seq,,,,,,,,,,,,,,,
40,MOLAF_0039,NMV,F98698,,Mesothuria,regularia,,,,,,not_seq,,,,,,,,,,,,,,,
41,MOLAF_0040,NMV,F97692,,Pseudostichopus,mollis,,,,,,not_seq,,,,,,,,,,,,,,,
42,MOLAF_0041,NMV,F97693,,Pseudostichopus,mollis,,,,,,not_seq,,,,,,,,,,,,,,,
43,MOLAF_0042,NMV,F97694,,Pseudostichopus,mollis,,,,,,not_seq,,,,,,,,,,,,,,,
44,MOLAF_0043,NMV,F98478,,Synallactes,gilberti,,,,,,not_seq,,,,,,,,,,,,,,,
45,MOLAF_0044,NMV,F105001,2,Molpadiodemas,morbillus,,,,,,COI,,SSandwich,"South Sandwich Trench, 5452 m",,,,,,,,,,,,
46,MOLAF_0045,NMV,F104878,3,Molpadiodemas,morbillus,,,,,,COI,,SSandwich,"South Sandwich Trench, 5452 m",,,,,,,,,,,,
47,MOLAF_0046,NMV,F104863,2,Bathyplotes,bongraini,,,,,,not_seq,,Bouvet,"Bouvetoya Island, 656 m",,larger specimen,,,,,,,,,,
48,MOLAF_0047,NMV,F104863,2,Bathyplotes,bongraini,,,,,,COI,,Bouvet,"Bouvetoya Island, 656 m",,smaller specimen,,,,,,,,,,
49,MOLAF_0048,NMV,F104841,1,Bathyplotes,bongraini,,,,,,COI,,Bouvet,"Bouvetoya Island, 646 m",,,,,,,,,,,,
50,MOLAF_0049,NMV,F104903,1,Bathyplotes,gourdoni,,,,,,COI,,SShetlands,"South Shetland Islands, Livingsone Island, 498 m",,,,,,,,,,,,
51,MOLAF_0050,NMV,F104893,1,Bathyplotes,bongraini?,,,,,,not_seq,,Bouvet,"Bouvetoya Island, 315 m",,,,,,,,,,,,
52,MOLAF_0051,NMV,F104995,1,Bathyplotes,moseleyi,,,,~,,COI,,Falkland,"Burdwood Bank, 341 m",,,,,,,,,,,,
53,MOLAF_0052,NMV,F104824,2,Pseudostichopus,peripatus,,,,,,16S_only,,SSandwich,"South Sandwich Trench, 5452 m",,larger specimen,,,,,,,,,,
54,MOLAF_0053,NMV,F104824,2,Pseudostichopus,peripatus,,,,,,not_seq,,SSandwich,"South Sandwich Trench, 5452 m",,smaller specimen,,,,,,,,,,
55,MOLAF_0054,NMV,F104826,2,Pseudostichopus,peripatus,,,,,,16S_only,,SShetlands,"South Shetland Islands, 427 m",,larger specimen,,,,,,,,,,
56,MOLAF_0055,NMV,F104826,2,Pseudostichopus,peripatus,,,,,,not_seq,,SShetlands,"South Shetland Islands, 427 m",,smaller specimen,,,,,,,,,,
57,MOLAF_0056,NMV,F106955,1,Molpadiodemas,morbillus,,,,,,COI,,SSandwich,,,,,,,,,,,,,
58,MOLAF_0057,NMV,F106961,2,Molpadiodemas,morbillus,,,,,,COI,,SSandwich,,,,,,,,,,,,,
59,MOLAF_0058,NMV,F104880,2,Molpadiodemas,morbillus,,,,,,not_seq,,SSandwich,"South Sandwich Trench, 5452 m",,,,,,,,,,,,
60,MOLAF_0059,NMV,F104845,1,Pseudostichopus,peripatus,,,,,,16S_only,,SShetlands,"Elephant Island, 382 m",,,,,,,,,,,,
61,MOLAF_0060,NMV,F91296,2,Bathyplotes,gourdoni,,,,,,seq_failed,,Prydz,"Prydz Bay, 1997",,specimen lacking tentacle crown,,,,,,,,,,
62,MOLAF_0061,NMV,F91296,2,Bathyplotes,gourdoni,,,,,,seq_failed,,Prydz,"Prydz Bay, 1997",,specimen with tentacle crown,,,,,,,,,,
63,MOLAF_0062,NMV,F68157,1,Bathyplotes,gourdoni,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
64,MOLAF_0063,NMV,F81801,1,Bathyplotes,bongraini,,,,,,seq_failed,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
65,MOLAF_0064,NMV,F81799,1,Bathyplotes,bongraini,,,,,,seq_failed,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
66,MOLAF_0065,NMV,F81800,2,Bathyplotes,bongraini,,,,,,seq_failed,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
67,MOLAF_0066,NMV,F81809,2,Mesothuria,bifurcata,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,larger specimen,,,,,,,,,,
68,MOLAF_0067,NMV,F81809,2,Mesothuria,bifurcata,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,smaller specimen,,,,,,,,,,
69,MOLAF_0068,NMV,F92963,1,Bathyplotes,natans,,,,,,not_seq,,,"Australia, 2000",,,,,,,,,,,,
70,MOLAF_0069,NMV,F92962,1,Bathyplotes,sulcatus,,,,,,not_seq,,,"Australia, 1994",,,,,,,,,,,,
71,MOLAF_0070,NMV,F89913,3,Pseudostichopus,mollis,,,,,,not_seq,,,"Australia, 1994",,,,,,,,,,,,
72,MOLAF_0071,NMV,F89908,1,Pseudostichopus,mollis,,,,,,not_seq,,Macquarie,"Macquarie Island, 1996",,,,,,,,,,,,
73,MOLAF_0072,NMV,F85035,1,Synallactes,challengeri,,,,,,not_seq,,Macquarie,"Macquarie Island, 1996",,,,,,,,,,,,
74,MOLAF_0073,WAM,Z31157,1,Holothuria,hartmeyeri,,,,,,not_seq,,WAus,"Western Australia, 2005",,,,,,,,,,,,
75,MOLAF_0074,NMV,F81839,2,Pseudostichopus,spiculiferus,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
76,MOLAF_0075,NMV,F81807,4,Pseudostichopus,spiculiferus,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
77,MOLAF_0076,NMV,F81840,2,Pseudostichopus,spiculiferus,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
78,MOLAF_0077,NMV,F81863,1,Mesothuria,bifurcata,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
79,MOLAF_0078,NMV,F81859,1,Mesothuria,bifurcata,,,,,,not_seq,,Prydz,"Prydz Bay, 1997",,,,,,,,,,,,
80,MOLAF_0079,NMV,F72534,2,Molpadiodemas,crinitus,,,,,,not_seq,,Prydz,"Prydz Bay, 1993",,,,,,,,,,,,
81,MOLAF_0080,NMV,F81816,2,Molpadiodemas,crinitus,,,,,,not_seq,,Prydz,"Prydz Bay, 1993",,,,,,,,,,,,
82,MOLAF_0081,NMV,F81817,1,Molpadiodemas,crinitus,,,,,,not_seq,,Prydz,"Prydz Bay, 1993",,,,,,,,,,,,
83,MOLAF_0082,NMV,F109370,3,Holothuria,n_sp,,,,,,not_seq,,SAus,"Southern Australia, 1979",,unknown preservation history,,,,,,,,,,
84,MOLAF_0083,NMV,F109370,3,Holothuria,n_sp,,,,,,not_seq,,SAus,"Southern Australia, 1979",,unknown preservation history,,,,,,,,,,
85,MOLAF_0084,NMV,F94745,1,Holothuria,fuscopunctata,,,,cf,whitmaei,16S_only,,PNG,"Papua New Guinea, 2002",,part specimen,,,,,,,,,,
86,MOLAF_0085,NMV,F93177,2,Holothuria,difficilis,,,,,n_sp_cf_impatiens,16S_only,,Lord_Howe,"Lord Howe Island, 2002",,,,,,,,,,,,
87,MOLAF_0086,NMV,F94744,1,Holothuria,squamifera,,,,,,not_seq,,Lord_Howe,"Lord Howe Island, 2002",,,,,,,,,,,,
88,MOLAF_0087,NMV,F92228,5,Holothuria,impatiens,,,,,,COI,,Meditt,"Mediterranean Sea, 2002",,,,,,,,,,,,
89,MOLAF_0088,NMV,F91776,1,Holothuria,impatiens,,,,,,not_seq,,GBR,"Great Barrier Reef, Queensland, 2001",,,,,,,,,,,,
90,MOLAF_0089,NMV,F95679,1,Holothuria,lineata,,,,,integra,16S_only,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
91,MOLAF_0090,NMV,F95678,1,Holothuria,integra,,,,,,not_seq,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
92,MOLAF_0091,NMV,F98730,1,Holothuria,parva,,,,,moebii,COI,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
93,MOLAF_0092,NMV,F95677,1,Bohadschia,marmorata,,,,,,not_seq,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
94,MOLAF_0093,NMV,F109381,1,Stichopus,n_sp,,,,~,,not_seq,,,,,,,,,,,,,,,
95,MOLAF_0094,NMV,F110510,1,Holothuria,n_sp,,,,~,,not_seq,,,,,,,,,,,,,,,
96,MOLAF_0095,NMV,F111295,4,Mesothuria,marginata,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,,,,,,,,,,,
97,MOLAF_0096,NMV,F111296,20,Mesothuria,marginata,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,,,,,,,,,,,
98,MOLAF_0097,NMV,F111297,20,Mesothuria,marginata,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,,,,,,,,,,,
99,MOLAF_0098,NMV,F111298,3,Mesothuria,marginata,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,,,,,,,,,,,
100,MOLAF_0099,NMV,F111290,2,Holothuria,n_sp,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,,Gonad sample,,,,,,,,,
101,MOLAF_0100,NMV,F111290,2,Holothuria,nigralutea,,,,,,COI,,WAus,"off Western Australia, alcohol, 2005",,, Muscle sample,,,,,,,,,
102,MOLAF_0101,NMV,F111290,2,Holothuria,n_sp,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,, Tentacle sample,,,,,,,,,
103,MOLAF_0102,,,,,,,,,,,not_seq,,,,,,,,,,,,,,,
104,MOLAF_0103,NMV,F110524,3,Holothuria,austrinabassa,,,,,,COI,,WAus,"off Western Australia, alcohol, 2005",,, Muscle sample,,,,,,,,,
105,MOLAF_0104,NMV,F110525,1,Holothuria,n_sp,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,, Tentacle sample,,,,,,,,,
106,MOLAF_0105,NMV,F110526,2,Holothuria,n_sp,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,, Respiratory tree sample,,,,,,,,,
107,MOLAF_0106,NMV,F110526,2,Holothuria,n_sp,,,,,,not_seq,,WAus,"off Western Australia, alcohol, 2005",,, Tentacle sample,,,,,,,,,
108,MOLAF_0107,NMV,F95680,1,Thelenota,n_sp,,,,,,not_seq,,PNG,"Papua New Guinea, 25m, April 2003",,,,,,,,,,,,
109,MOLAF_0108,NMV,F95681,1,Actinopyga,obesa_cpx,,,,,Thelenota,COI,,PNG,"Papua New Guinea, 28m, April 2003",,,,,,,,,,,,
110,MOLAF_0109,NMV,F93674,1,Bohadschia,,,,,cf,,not_seq,,Timor,"Timor Sea,  2 m, October 2002",,specimen 27mm long,,,,,,,,,,
111,MOLAF_0110,NMV,F93641,1,Holothuria,lineata,,,,,pardalis,COI,,Timor,"Timor Sea, 3m, October 2002",,,,,,,,,,,,
112,MOLAF_0111,NMV,F93628,1,Holothuria,arenicola,,,,,,COI,,Timor,"Timor Sea, 6m, October 2002",,,,,,,,,,,,
113,MOLAF_0112,NMV,F111312,1,Holothuria,pervicax,,,,cf,Bohadschia,16S_only,,Timor,"Timor Sea,  6 m, October 2002",,specimen 60mm long,,,,,,,,,,
114,MOLAF_0113,NMV,F92230,5,Holothuria,poli,,,,,,COI,,Meditt,"Mediterranean, Scilly, shallows, May 2002",,larger specimen,,,,,,,,,,
115,MOLAF_0114,NMV,F92230,5,Holothuria,poli,,,,,,not_seq,,Meditt,"Mediterranean, Scilly, shallows, May 2002",,medium specimen,,,,,,,,,,
116,MOLAF_0115,NMV,F92230,5,Holothuria,poli,,,,,,not_seq,,Meditt,"Mediterranean, Scilly, shallows, May 2002",,smaller specimen,,,,,,,,,,
117,MOLAF_0116,NMV,F94742,1,Stichopus,ocellatus,,,,,,COI,,PNG,"Papua New Guinea, 25m, November 2002",,,,,,,,,,,,
118,MOLAF_0117,NMV,F92231,1,Holothuria,mammata,,,,,,COI,,Meditt,"Mediterranean  Sicily,  8 m, May 2002",,,,,,,,,,,,
119,MOLAF_0118,NMV,F92226,1,Holothuria,sanctori,,,,,,16S_only,,Meditt,"Mediterranean, Scilly, 8m, May 2002",,,,,,,,,,,,
120,MOLAF_0119,NMV,F92229,4,Holothuria,tubulosa,,,,,dakarensis,COI,,Meditt,"Mediterranean  Sicily,  8 m, May 2002",,Smallest specimen,,,,,,,,,,
121,MOLAF_0120,NMV,F92229,4,Holothuria,dakarensis,,,,,,COI,,Meditt,"Mediterranean  Sicily,  8 m, May 2002",,Largest specimen,,,,,,,,,,
122,MOLAF_0121,NMV,F92227,1,Holothuria,sanctori,,,,,,COI,,Meditt,"Mediterranean, Scilly, 8m, May 2002",,,,,,,,,,,,
123,MOLAF_0122,NMV,F111324,1,Holothuria,hilla,,,,,,16S_only,,Timor,"Timor Sea, 1-6m, October 2002",,,,,,,,,,,,
124,MOLAF_0123,NMV,F92228,5,Holothuria,impatiens,,,,,,COI,,Meditt,"Mediterranean, Scilly, May 2002",,Largest specimen,,,,,,,,,,
125,MOLAF_0124,NMV,F92228,5,Holothuria,impatiens,,,,,,COI,,Meditt,"Mediterranean, Scilly, May 2002",,Smallest specimen,,,,,,,,,,
126,MOLAF_0125,NMV,F91776,1,Holothuria,impatiens,,,,,,COI,,GBR,"Great Barrier Reef, 2001",,,,,,,,,,,,
127,MOLAF_0126,NMV,F93177,2,Holothuria,difficilis,,,,,n_sp,COI,,Lord_Howe,"Lord Howe Island, 2002",,black,,,,,,,,,,
128,MOLAF_0127,NMV,F93177,2,Holothuria,n_sp,,,,,,not_seq,,Lord_Howe,"Lord Howe Island, 2002",,dark brown,,,,,,,,,,
129,MOLAF_0128,NMV,F111315,2,Holothuria,lineata,,,,,pardalis,16S_only,,GBR,"Great Barrier Reef, 2002",,larger specimen,,,,,,,,,,
130,MOLAF_0129,NMV,F111315,2,Holothuria,lineata,,,,,pardalis,16S_only,,GBR,"Great Barrier Reef, 2002",,smaller specimen,,,,,,,,,,
131,MOLAF_0130,NMV,F111314,2,Holothuria,lineata,,,,,pardalis,16S_only,,Timor,"Timor Sea, Ashmore 8",,smaller specimen,,,,,,,,,,
132,MOLAF_0131,NMV,F94745,1,Holothuria,fuscopunctata,,,,cf,whitmaei,COI,,PNG,"Papua New Guinea, 2002",,,,,,,,,,,,
133,MOLAF_0132,NMV,F95677,1,Bohadschia,marmorata,,,,,,16S_only,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
134,MOLAF_0133,NMV,F98730,1,Holothuria,parva,,,,,moebii,COI,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
135,MOLAF_0134,NMV,F95678,1,Holothuria,lineata,,,,,integra,16S_only,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
136,MOLAF_0135,NMV,F95679,1,Holothuria,lineata,,,,,integra,16S_only,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
137,MOLAF_0136,NMV,F109380,1,Actinopyga,caerulea,,,,,,not_seq,,PNG,"Papua New Guinea, 2004",,,,,,,,,,,,
138,MOLAF_0137,NMV,F93662,1,Stichopus,herrmanni,,,,,,not_seq,,Timor,"Timor Sea, November 2002",,,,,,,,,,,,
139,MOLAF_0138,NMV,F94744,1,Holothuria,impatiens,,,,,squamifera,COI,,PNG,"Papua New Guinea, 2002",,,,,,,,,,,,
140,MOLAF_0139,NMV,F98729,1,Holothuria,impatiens,,,,,squamifera,COI,,PNG,"Papua New Guinea, 2003",,,,,,,,,,,,
141,MOLAF_0140,NMV,F111331,1,Pseudostichopus,hyalegerus,,,,,,COI,,WAus,Western Australia,,,,,,,,,,,,
142,MOLAF_0141,NMV,F111333,1,Pseudostichopus,hyalegerus,,,,,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
143,MOLAF_0142,NMV,F111339,19,Pseudostichopus,hyalegerus,,,,,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
144,MOLAF_0143,NMV,F111342,2,Pseudostichopus,hyalegerus,,,,,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
145,MOLAF_0144,NMV,F111288,3,Pseudostichopus,spiculiferus,,,,cf,,COI,,WAus,Western Australia,,,,,,,,,,,,
146,MOLAF_0145,NMV,F111289,1,Pseudostichopus,spiculiferus,,,,cf,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
147,MOLAF_0146,NMV,F111292,6,Pseudostichopus,spiculiferus,,,,cf,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
148,MOLAF_0147,NMV,F111293,1,Pseudostichopus,spiculiferus,,,,cf,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
149,MOLAF_0148,NMV,F112125,5,Mesothuria,holothurioides,,,,,,COI,,WAus,Western Australia,,,,,,,,,,,,
150,MOLAF_0149,NMV,F112125,5,Mesothuria,holothurioides,,,,,,COI,,WAus,Western Australia,,,,,,,,,,,,
151,MOLAF_0150,NMV,F112125,5,Mesothuria,holothurioides,,,,,,COI,,WAus,Western Australia,,,,,,,,,,,,
152,MOLAF_0151,NMV,F112152,1,Holothuria,hilla,,,,,,not_seq,,WAus,Western Australia,,,longitudinal muscle,,,,,,,,,
153,MOLAF_0152,NMV,F112152,1,Holothuria,hilla,,,,,,not_seq,,WAus,Western Australia,,,papilla,,,,,,,,,
154,MOLAF_0153,NMV,F112145,8,Mesothuria,n_sp,,,,,,not_seq,,WAus,Western Australia,,,,,,,,,,,,
155,MOLAF_0154,NMV,F112145,8,Mesothuria,n_sp,,,,,,COI,,WAus,Western Australia,,,,,,,,,,,,
156,MOLAF_0155,NMV,F112145,8,Mesothuria,n_sp,,,,,,16S_only,,WAus,Western Australia,,,,,,,,,,,,
157,MOLAF_0156,NMV,F112145,8,Mesothuria,n_sp,,,,,,not_seq,,WAus,Western Australia,,,,,,,,,,,,
158,MOLAF_0157,NMV,F111300,2,Paelopatides,quadridens,,,,,,not_seq,,WAus,Western Australia,,,,,,,,,,,,
159,MOLAF_0158,NMV,F111300,2,Paelopatides,quadridens,,,,,,not_seq,,WAus,Western Australia,,,,,,,,,,,,
160,MOLAF_0159,NMV,F112141,8,Paelopatides,quadridens,,,,,,not_seq,,WAus,Western Australia,,,,,,,,,,,,
161,MOLAF_0160,NMV,F112141,8,Paelopatides,quadridens,,,,,,not_seq,,WAus,Western Australia,,,,,,,,,,,,
162,MOLAF_0161,NMV,F112175,1,Australostichopus,mollis,,,,,,16S_only,,Victoria,"Australia, Victoria, Port Phillip Bay, Beaumaris",,, Tube feet,,,,,,,,,
163,MOLAF_0162,NMV,F112175,1,Stichopus,mollis,,,,,,not_seq,,Victoria,"Australia, Victoria, Port Phillip Bay, Beaumaris",,, Tentacle,,,,,,,,,
164,MOLAF_0163,NMV,F112175,1,Stichopus,mollis,,,,,,not_seq,,Victoria,"Australia, Victoria, Port Phillip Bay, Beaumaris",,, Longitudinal muscle,,,,,,,,,
165,MOLAF_0164,NMV,F112175,1,Stichopus,mollis,,,,,,not_seq,,Victoria,"Australia, Victoria, Port Phillip Bay, Beaumaris",,, Respiratory tree (no gonad),,,,,,,,,
166,MOLAF_0165,TMAG,H3290,,Pseudostichopus,sp,,,,,,not_seq,,,,,  Largest specimen,tentacle,,,,,,,,,
167,MOLAF_0166,TMAG,H3290,,Pseudostichopus,sp,,,,,,not_seq,,,,,Largest specimen,gonad,,,,,,,,,
168,MOLAF_0167,TMAG,H3290,,Pseudostichopus,sp,,,,,,not_seq,,,,,Smallest specimen,gonad,,,,,,,,,
169,MOLAF_0168,TMAG,H3290,,Pseudostichopus,sp,,,,,,not_seq,,,,, Smallest specimen,muscle,,,,,,,,,
170,MOLAF_0169,TMAG,H3290,,Pseudostichopus,sp,,,,,,not_seq,,,,, Medium-sized specimen,gonad,,,,,,,,,
171,MOLAF_0170,TMAG,H3290,,Pseudostichopus,sp,,,,,,not_seq,,,,,  Medium-sized specimen,tentacle,,,,,,,,,
172,MOLAF_0171,TMAG,H3289,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,gonad,,,,,,,,,
173,MOLAF_0172,TMAG,H3289,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,tentacle,,,,,,,,,
174,MOLAF_0173,TMAG,H3293,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,muscle,,,,,,,,,
175,MOLAF_0174,TMAG,H3293,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,gonad,,,,,,,,,
176,MOLAF_0175,TMAG,H3292,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,muscle,,,,,,,,,
177,MOLAF_0176,TMAG,H3292,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,respiratory tree,,,,,,,,,
178,MOLAF_0177,TMAG,H3288,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,gonad,,,,,,,,,
179,MOLAF_0178,TMAG,H3288,,Pseudostichopus,peripatus,,,,,,not_seq,,,,,,muscle,,,,,,,,,
180,MOLAF_0179,TMAG,H3291,,Synallactes,sp,,,,,,not_seq,,,,,,muscle,,,,,,,,,
181,MOLAF_0180,TMAG,H3291,,Synallactes,sp,,,,,,not_seq,,,,,,gonad,,,,,,,,,
182,MOLAF_0181,TMAG,H3291,,Synallactes,sp,,,,,,not_seq,,,,,,internal body wall,,,,,,,,,
183,MOLAF_0182,ZMA,V.ECH.H2993,1,Bathyplotes,moseleyi,,,,,,not_seq,,,"Challenger Stn. 306a, Pacific Ocean",,syntype,tube feet and ‘wart’,,,,,,,,,
184,MOLAF_0183,ZMA,V.ECH.H1175,10,Mesothuria,holothurioides,,,,,,not_seq,,,Siboga Stn. 173,,syntypes,tentacle,,,,,,,,,
185,MOLAF_0184,ZMA,V.ECH.H1016,1,Bathyplotes,rubicundus,,,,,,not_seq,,,Siboga Stn. 2,,syntype,tentacle,,,,,,,,,
186,MOLAF_0185,ZMA,V.ECH.H1038,1,Synallactes,reticulatus,,,,,,not_seq,,,Siboga Stn. 254,,holotype,tentacle,,,,,,,,,
187,MOLAF_0186,ZMA,V.ECH.H1004,2,Mesothuria,oktaknemus,,,,,,not_seq,,,Siboga Stn. 211,,syntype,ventral body wall,,,,,,,,,
188,MOLAF_0187,ZMA,V.ECH.H1005,1,Bathyherpystikes,punctatus,,,,,,not_seq,,,Siboga Stn. 254,,syntype,ventro-lateral tube feet and ‘wart’,,,,,,,,,
189,MOLAF_0188,ZMA,V.ECH.H1179,1,Bathyplotes,sulcatus,,,,,,not_seq,,,Siboga Stn. 170,,syntype,tentacle,,,,,,,,,
190,MOLAF_0189,ZMA,V.ECH.H1178,,Bathyplotes,phlegmaticus,,,,,,not_seq,,,Siboga Stn. 139,,holotype,tentacle,,,,,,,,,
191,MOLAF_0190,ZMA,V.ECH.H1029,1,Mesothuria,marginata,,,,,,not_seq,,,Siboga Stn. 170,,syntype,ventro-lateral tube feet,,,,,,,,,
192,MOLAF_0191,ZMA,V.ECH.H1176/1,,Bathyplotes,monoculus,,,,,,not_seq,,,"Siboga Stn,. 212",,syntype,tentacle,,,,,,,,,
193,MOLAF_0192,ZMA,V.ECH.H1176/2,,Bathyplotes,monoculus,,,,,,not_seq,,,"Siboga Stn,. 254",,syntype,tentacle,,,,,,,,,
194,MOLAF_0193,ZMA,V.ECH.H1180,1,Bathyplotes,sulcatus,,,,,,not_seq,,,Siboga Stn. 74,,syntype,body wall,,,,,,,,,
195,MOLAF_0194,ZMA,V.ECH.H2505,,Stichopus,vastus,,,,,,not_seq,,,Batavia Bay,,holotype,tentacle,,,,,,,,,
196,MOLAF_0195,ZMA,V.ECH.H2499,1,Stichopus,levis,,,,,,not_seq,,,Mendano Strait,,syntype,tentacle,,,,,,,,,
197,MOLAF_0196,ZMA,V.ECH.H1301,1,Stichopus,levis,,,,,,not_seq,,,Bay of Batavia,,syntype,tentacle,,,,,,,,,
198,MOLAF_0197,NMV,F112127,1,Pannychia,moseleyi,,,,,,not_seq,,,,,,	tube feet,,,,,,,,,
199,MOLAF_0198,NMV,F111308,4,Laetmogone,violacea,,,,,,16S_only,,WAus,,,,	tube feet from largest,,,,,,,,,
200,MOLAF_0199,NMV,F111360,3,Laetmogone,violacea,,,,,,not_seq,,,,,,	tube feet from largest,,,,,,,,,
201,MOLAF_0200,NMV,F111346,2,Laetmogone,fimbriata,,,,,,not_seq,,,,,,	tube feet from larger,,,,,,,,,
202,MOLAF_0201,NMV,F111352,3,Laetmogone,fimbriata,,,,,,not_seq,,,,,,	tube feet from largest,,,,,,,,,
203,MOLAF_0202,NMV,F112123,2,Laetmogone,fimbriata,,,,,,not_seq,,,,,,	tube feet,,,,,,,,,
204,MOLAF_0203	,NMV,F112123,2,Laetmogone,fimbriata,,,,,,not_seq,,,,,,	gonad,,,,,,,,,
205,MOLAF_0204,NMV,F111309,17,Peniagone,diaphana,,,,cf,,16S_only,,WAus,,,,Anterior body end,,,,,,,,,
206,MOLAF_0205,NMV,F111310,12,Peniagone,diaphana,,,,cf,,not_seq,,,,,,Anterior body end,,,,,,,,,
207,MOLAF_0206,NMV,F111358,3,Peniagone,diaphana,,,,cf,,not_seq,,,,,,Ventro-lateral body and muscle,,,,,,,,,
208,MOLAF_0207,NMV,F11347,17,Laetmogone,maculata,,,,,,16S_only,,WAus,,,, gonad,,,,,,,,,
209,MOLAF_0208,NMV,F111353,5,Laetmogone,maculata,,,,,,not_seq,,,,,,	gonad,,,,,,,,,
